44,화자,intent,subintent,question,answer,q_entity,a_entity,용어사전,지식베이스,교통
45,상담사,과표,연식,예 지금 제작년월이 이천십삼년으로 확인되는데 맞습니까?,십사입니다.,"제작년, 이천십삼년,","십사, ",,"이천십삼년/연식/날짜,십사/연식/날짜,",차량등록
45,민원인,구비서류,,예 선생님 이전 할라 하는데요 그 본인이 못 가고 이전 원래 전 전 주인이 차 전 주인이 가거든요 그래서 신규로 받는 사람이 못 가요 그럴 때는 위임장 써 가면 되나요,예 방문은 직접하시는 양도인은 본인신분증과 본인 앞으로 책임보험 미리 가입해 주시면 되고 네 피보험자로 등록되어 있어야 되고 예 현재 차주분은 방문이 어렵 아 현재 차주분이 지금 방문하시기 때문에 아죄송합니다. 예 그럼 자동차등록증과 현재 차주분에 신분증만 있으면 되고 방문이 어려운 차를 받는 분은 네 신분증과 도장,"이전, 본인, 이전, 전 주인, 차 전 주인, 신규, 사람, 위임장, ","방문, 직접, 양도인, 본인, 신분증, 책임보험, 가입, 피보험자, 등록, 차주, 방문, 현재 차주, 자동차등록증, 신분증, 도장, ","본인/본인, 방문/내방, 양도인/현재 명의자, 본인/본인, 신분증/신분증, 책임보험/자동차보험, 차주/차주, 방문/내방, 현재 차주/현재 명의자, 신분증/신분증, ",,차량등록
45,상담사,구비서류,차량번호,아 제가 서류를 정확하게 안내해 드리기 위해서 차량번호 먼저 확인 부탁드리겠습니다.,차량번호가 팔십오 두에 칠팔구온가,"서류, 차량번호","차량번호, 팔십오 두에 칠팔구오, ","서류/구비서류, 차량번호/차량번호, 차량번호/차량번호, ","팔십오 두에 칠팔구오/차량번호/번호,",차량등록
45,상담사,구비서류,차량명,아 네 차종 어떻게 됩니까?,네,"차종, ",,"차종/차량종류, ",,차량등록
45,상담사,구비서류,차량용도,차량 음 차량이 어떤 차량입니까?,그게 트럭이지 싶어요 덤프트럭요,"차량, 차량, 차량, ","트럭, 덤프트럭, ","차량/차량, 차량/차량, 차량/차량, ","트럭/차량용도/용도,덤프트럭/차량용도/종류,",차량등록
45,상담사,구비서류,개인간 이전 여부,어 지금 정확하지 않으셔서 제가 그런 다시 추가로 질문하고 안내해 드릴 건데요 개인간 이전입니까?,네네,"추가, 질문, 안내, 개인간 이전, ",,,,차량등록
45,상담사,구비서류,개인법인,네 그러면은  뭐 영업이요 법인은 아니시구요,네 그건 아니예요,"영업, 법인, ",,,"법인/개인법인/종류,",차량등록
45,민원인,구비서류,,근데 있잖아요 서류만 좀 가르켜주시면 되는데 그걸 또차량마다 다른가요 서류가,예 서류가 선생님 이점오톤이면 차고지 정보까지 확인이 되셔야 하는 부분이라서 서류가 더 추가가 되구요,"서류, 차량, ","이점오톤, 차고지 정보, 확인, 추가, ","서류/구비서류, 차량/차량, ",,차량등록
45,상담사,구비서류,공동명의 여부,예 그리고 선생님 공동명의는 아니십니까?,예 그건없구요,"공동명의, ",,"공동명의/공동명의, ",,차량등록
45,상담사,구비서류,감면대상,장애인 할인은 받으시는거 있습니까?,예 그건없구요,"장애인, 할인, ",,,"장애인/감면대상/자격,",차량등록
45,상담사,구비서류,감면대상,유공자 할인받으시는 건없습니까?,예 그건없구요,"유공자, 할인, ",,,"유공자/감면대상/자격,",차량등록
45,민원인,구비서류,,쌤 도장 인감도장이어야 하나요,아니요 막도장있죠. 선생님,"도장, 인감도장, ","막도장, ","인감도장/인감도장, 막도장/일반도장, ",,차량등록
45,민원인,과표,,아 그게 저저 과표금액 확인하려고 하는데요,네네 선생님 기다려 주셔서 감사합니다. 지금 이 차량 이천사년식으로 과표 조회했을 때 과표 금액은 이백오십팔원사천원입니다.,"과표금액,","차량, 이천사년식, 과표, 조회, 과표 금액, 이백오십팔만사천원, ","과표금액/과표금액, 차량/차량, 과표/과표, 과표 금액/과표, ","이천사년식/연식/날짜,",차량등록
45,상담사,과표,차량번호,과표금액 말씀하세요 샘 차 번호말씀해 주시면 저희쪽에서도 바로 조회 가능한 데 차번호가 몇번인가요,차번호가 삼십사  다 오구칠칠,"과표금액, 차 번호, 조회, 차번호, 번, ","차번호, 삼십사 다 오구칠칠, ","과표금액/과표금액, 차 번호/차량번호, 차번호/차량번호, 차번호/차량번호, ","삼십사 다 오구칠칠/차량번호/번호,",차량등록
45,상담사,과표,차량명,네 그럼 샘차는 무슨 차입니까?,테렉카데엑스 이구공입니다.,"차, 차, ","테렉카데엑스 이구공, ","차/차량, 차/차량, ","테렉카데엑스 이구공/차량명/이름,",차량등록
45,민원인,장소,,그 차량등록사업소 그 명의 변경 아니고 저 개명해 가지고 개명해 가지고 이름을 바꿔 가지고 그저 등록증을 거  이름을 해야 바꿔야 되잖아요 근데 가야 되는데 어디로 가야 되나 싶어가지고,아 저희가 사업소는 수성구 만촌동 달서구 이곡동 이렇게 있구요,"차량등록사업소, 명의 변경, 개명, 개명, 이름, 등록증, 이름, ","사업소, 수성구 만촌동, 달서구 이곡동, ","차량등록사업소/차량등록사업소, 명의 변경/명의이전, 이름/이름, 이름/이름, 사업소/차량등록사업소, 수성구 만촌동/수성구 만촌동, 달서구 이곡동/달서구 이곡동, ",,차량등록
45,민원인,장소,,아 수성구 만촌동 동부정류장 그 건너편에 있던데 그 말고 이곡동 데 어디에 있어요.,네 성서경찰서 뒷편에 바로 있습니다.,"수성구, 만촌동, 동부정류장, 건너편, 이곡동, ","성서경찰서, 뒷편, ","이곡동/달서구 이곡동, ",,차량등록
45,상담사,구비서류,신분증 발급 여부,예예 선생님 개명하시면은 개인 자가용같은 경우는 전산상으로 자동으로 반영이 되거든요 고 개명된 주민번호하고 받으셨습니까?,네 주민등록증하고 신분증 다 받았고 그 다른 데는 다 했거든요 보험하고 뭐 통장정리부터 다 했는데 차등록은이건 아직 안해 가지고 해야 할라고,"개명, 개인 자가용, 전산, 자동, 반영, 개명, 주민번호, ","주민등록증, 신분증, 보험, 통장정리, 차등록, ","주민번호/주민등록번호, 신분증/신분증, ",,차량등록
45,상담사,구비서류,차량번호,선생님 그러면은 보통 전산상으로 다 반영되기 때문에 제가 개명되어 있는지 확인해 봐드릴까요 차번호가 몇번입니까?,휴대폰번호예,"보통, 전산, 반영, 개명, 차번호, 번, ","휴대폰번호, ","보통/일반, 차번호/차량번호, ",,차량등록
45,상담사,구비서류,차량명,칠삼 나 사공일구번 그렌저 스타랙스 차량맞습니까?,아 예 맞아요,"칠삼 나 사공일구번, 그렌저 스타랙스, 차량, ",,"차량/차량, ","칠삼 나 사공일구번/차량번호/번호,그렌저 스타렉스/차량명/이름,",차량등록
45,상담사,구비서류,이름,선생님 소유자 성함이 어떻게 되십니까?,아 고거 김성진 예예,"소유자 성함, ","김성진, ",,"김성진/이름/이름,",차량등록
45,상담사,구비서류,생년월일,생년월일 확인 부탁드리겠습니다.,육십육년 오월 십오일생,"생년월일,","육십육년 오월 십오일생, ","생년월일/생년월일, ","육십육년 오월 십오일생/생년월일/날짜,",차량등록
45,상담사,구비서류,생년월일,생년월일 확인 부탁드릴게요,육십육년 오월 십오일생,"생년월일, ","육십육년 오월 십오일생, ","생년월일/생년월일, ","육십육년 오월 십오일생/생년월일/날짜,",차량등록
45,민원인,구비서류,,등록증 가져가야 돼요 등록증하고 서류 뭐로 가져갑니까?,등록증 발급할 때 필요한 서류 말씀이세요 신분 선생님 직접 오시면은 신분증만 가지고 오시면 해당처리 가능합니다.,"등록증, 등록증, 서류, ","등록증, 발급, 필요, 서류, 신분증, 처리, ","서류/구비서류, 발급/발급, 서류/구비서류, 신분증/신분증, ",,차량등록
45,민원인,장소,,그래 어디로 성서경찰서 고 뒷쪽으로 골로 가면 됩니까?,네 성서로 방문하셔도 업무 처리는 가능해요 선생님,"성서경찰서, ","성서, 방문, 업무 처리, 가능, ","방문/내방, ",,차량등록
45,민원인,구비서류,,아 네 저기 차를 등록을 할려고 하면 서류가 뭐가,네 우선은 오시는 양수인 서류 먼저 안내 도와드릴 텐데 지금 오시기 때문에 서류는 신분증과 그리고 일반신분증과 책임보험만 미리 가입해 주시고요 그리고 지금 그 차주분께서 못 오시기 때문에 추가적인 서류가 조금 들구요 차주분께서 준비해 주실 서류는 자동차등록증 그리고 자동차 매도용 인감증명서 인감 증명 준비해 주실 때 인감증명서안에 내수인의 성함 주민번호 주소까지 기재되어 있어야 되구요,"차, 등록, 서류, ","양수인, 서류, 신분증, 일반신분증, 책임보험, 가입, 차주, 추가, 서류, 준비, 자동차등록증, 자동차 매도용 인감증명서, 인감 증명, 준비, 인감증명서, 매수인, 성함, 주민번호, 주소, 기재, ","차/차량, 서류/구비서류, 양수인/양수인, 서류/구비서류, 신분증/신분증, 책임보험/자동차보험, 차주/차주, 서류/구비서류, 자동차 매도용 인감증명서/법인인감증명서, 인감 증명/인감증명서, 인감증명서/인감증명서, 매수인/매수인, 성함/이름, 주민번호/주민등록번호, 주소/차량 주소지, 기재/기입, ",,차량등록
45,상담사,구비서류,차량번호,그러면은 혹시 차량번호 말씀해 주시면은 제가 확인하고 서류 안내 바로 도와드릴 텐데 차 번호 확인 바로 되실까요,차 번호 잠깐만요 저 확인이 안되는데,"차량번호, 서류, 안내, 차 번호,","차 번호, 확인, ","차량번호/차량번호, 서류/구비서류, 차 번호/차량번호, 차 번호/차량번호, ",,차량등록
45,상담사,구비서류,개인간 이전 여부,아 그러세요 선생님 그러면 몇 가지 확인하고 서류 안내 바로 도와드릴 텐데 이제 차 이전 하실 때 개인에서 개인으로 이전하시는 거구요,네네,"가지, 서류, 안내, 차 이전, 개인, 개인, 이전, ",,"서류/구비서류, ",,차량등록
45,상담사,구비서류,방문인,네 선생님 그러면은 일반적인 서류를 해서 바로 도와드릴 텐데 두 분 다 방문이 가능하신 겁니까?,예,"일반, 서류,두 분, 방문, 가능, ",,"일반/일반, 서류/구비서류, 두 분/두명, 방문/내방, ",,차량등록
45,상담사,구비서류,방문인,혹시 그 차주분이랑 차 이전 받으실 분 두 분 다 오시는 거세요,아니요 아니요,"차주, 차, 이전, 두 분, ",,"차주/차주, 차/차량, 두 분/두명, ","차주/방문인/관계,",차량등록
45,상담사,구비서류,방문인,그럼 선생님 어느 분께서 방문해 주시는 거세요,아 이전 받는 사람,"방문, ","이전, 사람, ","방문/내방, ",,차량등록
45,상담사,구비서류,전국지역 번호판,아 네 맞습니다. 그렇게 확인 혹시 선생님 차 번호가 번호로 시작하는 흰색번호판인가요 대구로 시작하는 초록색번호판인가요,그건 지금 제가 모르겠어요. 관심있게 안봐가가지고 녹색으로  이게 되어 있던 데 녹색으로,"차 번호, 번호, 시작, 흰색 번호판, 대구, 시작, 초록색 번호판, ","관심, 녹색, ","차 번호/차량번호, 초록색 번호판/초록색 번호판, 녹색/녹색번호판, ","흰색번호판/전국지역 번호판/종류,초록색번호판/전국지역 번호판/종류,녹색번호판/전국지역 번호판/종류,",차량등록
45,민원인,번호판 교체,,아 차량 번호판때문에 예 그러는데요 근데 변경 이제 구형에서 신형으로 변경할려고,아 선생님 그러면 제가 서류 안내 바로 도와드리겠습니다. 방문해 주실 때 그 차주분은 그러니까 아버님의 신분증이랑 도장 그리고 선생님오시니까 오시는 선생님의 신분증 그리고 자동차 등록증 가지고 방문해 주시면 되시고 기존에 쓰셨던 번호판이랑 봉인은 다 반납해 주시기 때문에 그 차량을 가지고 만촌동이나 성서 이곡동으로 방문해 주시면 되세요,"차량 번호판, 변경, 구형, 신형, 변경, ","서류, 안내, 방문, 차주, 아버님, 신분증, 도장, 자동차 등록증, 기존, 번호판, 봉인, 반납, 차량, 만촌동, 성서 이곡동, 방문, ","서류/구비서류, 방문/내방, 차주/차주, 아버님/아버지, 신분증/신분증, 자동차 등록증/차량등록증, 번호판/번호판, 차량/차량, 성서 이곡동/달서구 이곡동, 방문/내방, ","구형/전국지역 번호판/종류,신형/전국지역 번호판/종류,",차량등록
